elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038
51,20,Burkes Creek Road,0,21,All,10_1_75.57,10_1_75.57,10_1_75.57,10_1_75.57,10_1_75.57,10_1_75.57,10_1_75.57,10_1_75.57,10_1_75.57,10_1_75.57,10_1_75.57,10_1_75.57,10_1_75.57,10_1_75.57,10_1_75.57,10_1_75.57
52,20,Burkes Creek Road,21,520,All,10_1_75.02,10_1_75.02,10_1_75.02,10_1_75.02,10_1_75.02,10_1_75.02,10_1_75.02,10_1_75.02,10_1_75.02,10_1_75.02,10_1_75.02,10_1_75.02,10_1_75.02,10_1_75.02,10_1_75.02,10_1_75.02
53,20,Burkes Creek Road,549,697,All,12.04_1_79.22,12.04_1_79.22,12.04_1_79.22,12.04_1_79.22,12.04_1_79.22,12.04_1_79.22,12.04_1_79.22,12.04_1_79.22,12.04_1_79.22,12.04_1_79.22,12.04_1_79.22,12.04_1_79.22,12.04_1_79.22,12.04_1_79.22,12.04_1_79.22,12.04_1_79.22
54,20,Burkes Creek Road,697,765,All,10_1_79.44,10_1_79.44,10_1_79.44,10_1_79.44,10_1_79.44,10_1_79.44,10_1_79.44,10_1_79.44,10_1_79.44,10_1_79.44,10_1_79.44,10_1_79.44,10_1_79.44,10_1_79.44,10_1_79.44,10_1_79.44
55,20,Burkes Creek Road,765,1789,All,12_1_78.3,12_1_78.3,12_1_78.3,12_1_78.3,12_1_78.3,12_1_78.3,12_1_78.3,12_1_78.3,12_1_78.3,12_1_78.3,12_1_78.3,12_1_78.3,12_1_78.3,12_1_78.3,12_1_78.3,12_1_78.3
56,21,Tapeka Heights Lane,0,277,All,17_1_58.33,17_1_58.33,17_1_58.33,17_1_58.33,17_1_58.33,17_1_58.33,17_1_58.33,17_1_58.33,17_1_58.33,17_1_58.33,17_1_58.33,17_1_58.33,17_1_58.33,17_1_58.33,17_1_58.33,17_1_58.33
57,22,Sir John McKenzie Drive,0,530,All,8_1_85.7,8_1_85.7,8_1_85.7,8_1_85.7,8_1_85.7,8_1_85.7,8_1_85.7,8_1_85.7,8_1_85.7,8_1_85.7,8_1_85.7,8_1_85.7,8_1_85.7,8_1_85.7,8_1_85.7,8_1_85.7
58,23,Apple Orchard Lane,0,185,All,37_1_90.3,37_1_90.3,37_1_90.3,37_1_90.3,37_1_90.3,37_1_90.3,37_1_90.3,37_1_90.3,37_1_90.3,37_1_90.3,37_1_90.3,37_1_90.3,37_1_90.3,37_1_90.3,37_1_90.3,37_1_90.3
59,974,Railway Terrace East,0,730,All,10.32_1_96.7,10.32_1_96.7,10.32_1_96.7,10.32_1_96.7,10.32_1_96.7,10.32_1_96.7,10.32_1_96.7,10.32_1_96.7,10.32_1_96.7,10.32_1_96.7,10.32_1_96.7,10.32_1_96.7,10.32_1_96.7,10.32_1_96.7,10.32_1_96.7,10.32_1_96.7
60,24,George Noble Road,0,272,All,9_1_72.46,9_1_72.46,9_1_72.46,9_1_72.46,9_1_72.46,9_1_72.46,9_1_72.46,9_1_72.46,9_1_72.46,9_1_72.46,9_1_72.46,9_1_72.46,9_1_72.46,9_1_72.46,9_1_72.46,9_1_72.46
