elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053
63,26,Stud Road,0,205,All,28.66,38.68,51.3,66.93,81.16,94.59,0,16.43,23.25,27.05,39.48,46.29,47.9,54.91,76.35,81.16,81.96,86.37,0,20.84,33.27,39.48,51.7,60.72,65.33,75.55,80.76,85.57,92.59,96.99,0
64,27,Gallop Lane,0,116,All,37.27,43.49,56.11,74.95,0,24.85,31.06,37.27,37.27,37.27,49.9,49.9,49.9,62.32,74.95,74.95,74.95,74.95,81.16,90.58,0,12.22,18.44,24.85,31.06,37.27,43.49,49.9,49.9,62.32,62.32
65,27,Gallop Lane,116,136,All,9.02,18.44,31.06,45.09,57.52,74.95,77.15,79.56,82.77,85.97,83.57,88.18,85.17,0,15.23,18.44,22.44,24.85,24.05,35.67,48.3,52.91,63.73,69.34,73.35,79.56,81.96,85.17,89.78,93.79,93.79
66,7056,Dawick Street,0,78,All,37.27,43.49,56.11,74.95,86.77,0,18.44,24.85,24.85,31.06,37.27,43.49,37.27,43.49,62.32,62.32,68.54,68.54,74.95,87.58,93.79,0,12.22,21.64,21.64,31.06,31.06,38.68,43.49,49.9,52.91
67,7056,Dawick Street,78,88,All,6.01,15.23,27.86,40.28,54.51,67.74,72.95,77.56,79.56,77.96,76.35,82.77,73.35,64.53,0,6.81,9.82,13.63,18.64,32.87,44.29,49.3,56.11,61.32,64.93,71.94,70.94,76.35,79.56,79.56,79.16
68,28,Stirrup Lane,0,261,All,37.27,43.49,56.11,74.95,0,24.85,31.06,37.27,37.27,37.27,49.9,49.9,49.9,62.32,74.95,74.95,74.95,74.95,81.16,0,12.22,24.85,31.06,37.27,37.27,49.9,49.9,62.32,62.32,68.54,74.95
69,29,Riroriro Road,0,122,All,37.27,43.49,56.11,74.95,0,24.85,31.06,37.27,37.27,37.27,49.9,49.9,49.9,62.32,74.95,74.95,74.95,74.95,81.16,90.58,0,12.22,18.44,24.85,31.06,37.27,43.49,49.9,49.9,62.32,62.32
70,29,Riroriro Road,122,139,All,15.23,24.85,38.68,54.51,68.54,85.97,92.18,95.79,96.19,0,6.01,9.02,10.62,12.22,26.25,32.46,36.47,41.88,44.29,56.11,66.13,68.54,77.96,85.97,87.58,88.98,92.18,92.18,96.99,98.6,0
71,30,Curly McLeod Way,0,69,All,82.77,88.58,0,18.44,37.27,49.9,62.32,62.32,62.32,68.54,74.95,74.95,74.95,81.16,87.58,93.79,93.79,96.99,0,18.44,31.06,31.06,43.49,49.9,49.9,62.32,68.54,74.95,74.95,81.16,81.16
72,30,Curly McLeod Way,69,82,All,73.35,79.56,88.98,93.79,92.18,0,0,15.23,18.44,24.85,31.06,37.27,46.69,49.9,65.33,71.74,71.74,84.37,87.58,93.79,96.99,98.6,0,12.22,18.44,27.86,29.46,37.27,45.09,52.91,56.11
73,32,Karearea Lane,0,56,All,81.96,87.58,93.79,95.39,95.39,0,13.63,18.44,18.44,21.64,21.64,26.25,27.86,34.07,46.69,49.9,56.11,59.12,65.33,77.96,84.37,87.58,92.18,96.99,98.6,98.6,0,8.22,14.03,22.85,24.05
74,32,Karearea Lane,84,154,All,89.78,0,15.23,31.06,43.49,62.32,65.33,71.74,74.95,74.95,81.16,84.37,87.58,90.58,93.79,96.99,96.99,98.6,99.4,100,0,12.22,18.44,24.85,31.06,37.27,43.49,49.9,49.9,62.32,62.32
75,32,Karearea Lane,154,820,All,74.95,0,15.23,31.06,43.49,62.32,65.33,71.74,74.95,74.95,81.16,84.37,87.58,90.58,93.79,96.99,96.99,0,12.22,24.85,37.27,43.49,49.9,56.11,62.32,68.54,74.95,81.16,87.58,87.58,90.58
76,32,Karearea Lane,820,1262,All,26.65,39.48,52.91,67.74,82.77,95.39,99.4,0,7.41,10.62,15.23,24.85,24.85,31.06,45.89,51.3,57.52,60.72,66.93,79.56,88.98,92.18,96.99,0,6.01,15.23,18.44,26.25,31.06,41.88,45.89
77,33,Okoare Lane,0,58,All,15.23,27.86,40.28,56.11,71.74,88.98,95.39,98.6,99,99.4,0,20.04,0,8.62,22.85,28.26,33.67,36.07,42.69,55.71,65.33,72.95,78.76,87.58,89.78,90.98,96.19,99.4,100,0,6.01
78,35,Leicester Place,0,660,All,4.41,14.43,26.25,43.49,59.12,79.56,88.18,87.58,91.38,92.99,0,7.41,9.02,13.63,29.46,34.07,41.08,47.49,51.3,66.93,73.35,0,12.22,21.64,21.64,31.06,31.06,38.68,43.49,49.9,52.91
79,36,Paneika Lane,0,370,All,6.01,16.83,29.46,46.69,60.72,77.96,77.96,84.37,85.97,88.98,91.38,94.99,92.18,93.19,98.6,0,7.01,10.62,18.44,31.66,40.68,45.89,55.31,60.72,64.53,66.53,70.14,76.35,0,10.62,10.62
80,36,Paneika Lane,370,391,All,100,100,100,100,100,100,0,9.02,15.23,18.44,24.85,31.06,31.06,37.27,49.9,56.11,62.32,65.33,68.54,81.16,90.58,0,12.22,21.64,21.64,31.06,31.06,38.68,43.49,49.9,52.91
81,36,Paneika Lane,391,520,All,8.22,19.24,32.46,49.9,66.93,86.77,93.59,97.19,97.8,98.4,99.4,0,3.41,10.22,24.25,28.46,33.47,35.67,41.68,52.91,61.72,65.13,74.75,82.77,0,10.42,14.43,20.24,19.24,27.25,31.06
82,37,Freemason Avenue,0,149,All,56.11,65.33,74.95,84.37,0,24.85,31.06,37.27,37.27,37.27,49.9,49.9,49.9,62.32,74.95,74.95,74.95,74.95,81.16,90.58,0,12.22,18.44,24.85,31.06,37.27,43.49,49.9,49.9,62.32,62.32
83,37,Freemason Avenue,149,172,All,11.42,21.64,34.07,51.3,66.93,85.17,92.99,96.19,96.99,97.39,97.39,99,99.4,99.4,100,0,7.01,10.62,18.44,31.66,40.68,45.89,55.31,60.72,64.53,66.53,70.14,76.35,79.96,85.57,79.56
84,37,Freemason Avenue,172,362,All,49.9,59.12,68.54,78.76,0,24.85,31.06,37.27,37.27,37.27,49.9,49.9,49.9,62.32,74.95,74.95,74.95,74.95,81.16,0,12.22,24.85,31.06,37.27,37.27,49.9,49.9,62.32,62.32,68.54,74.95
85,38,Tyler Place,0,279,All,70.14,77.96,87.58,0,24.85,37.27,49.9,49.9,49.9,49.9,62.32,62.32,62.32,74.95,81.16,87.58,87.58,87.58,0,18.44,31.06,31.06,43.49,49.9,49.9,62.32,68.54,74.95,74.95,81.16,81.16
