elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053
91,41,Huamanu Street,0,116,All,0,0.97,2.03,3.19,4.46,5.85,0,0,0,0,0,0,0,0,0,0.5,0.6,0.72,0.87,1.04,1.26,1.57,1.97,2.46,3.09,3.95,16.03,0,0.5,1.17,3.1
92,41,Huamanu Street,116,134,All,0,0,0,0.5,0.6,0.72,0.87,1.03,1.24,1.54,4.92,6.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.56
93,1092,Bronte Road East,0,156,All,0,0.95,0,0,0,0,0,0,0,0,0,0,1,1.14,1.31,1.5,1.71,12.44,0,0,0,0,0,0,0,0,0,1,1.15,1.33,1.54
94,1092,Bronte Road East,156,183,All,0,0.95,1.97,3.09,4.31,5.63,0,0,0,0,0,0,0,0,0,0,0,0.5,0.59,0.7,0.82,0.96,1.13,1.36,1.66,2.02,12.45,0,0,0,0
95,42,Te Manaki Street,0,377,All,0.2,1.2,2.28,3.48,0,0,0,0,0,0,0,0,0,1,1.2,1.42,2.19,2.54,2.98,13.57,0,0,0,0,0,0,0,0,1,1.2,1.44
96,44,Dickins Lane,0,474,All,0,0,0.5,0.6,0.73,0.88,1.05,2.28,4.68,6.02,0,0,0,0,0,0,0,0,0,1,1.19,1.42,1.68,2.48,2.91,13.49,0,0,0,0,0
97,44,Dickins Lane,474,1091,All,0,0,0,0,0.5,0.62,0.76,0.94,1.14,1.45,1.88,2.42,3.15,5.15,0,0,0,0,0,0,0,0.5,1.6,1.94,2.33,2.78,3.34,4.09,15.09,0,0
98,43,Infantry Lane,0,95,All,0,0.96,1.99,3.13,4.37,5.72,0,0,0,0,0,0,0,0,0,0,1,1.16,1.35,1.57,2.31,12.63,0,0,0,0,0,0,0,0,0
99,45,Chatfield Lane,0,83,All,0,0.1,0.22,0.36,0.52,0.73,2.03,2.5,4.06,6.53,0,0,0,0,0,0,0,0,0,0,0,1,1.12,1.26,11.91,0,0,0,0,0,0
100,20,Burkes Creek Road,765,1789,All,0,1.01,2.12,3.35,0,0,0,0,0,1,1.2,1.94,2.28,12.66,0,0,0,0,0,1,1.23,2.01,12.4,0,0,0,0,1,1.22,1.99,2.37
