elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038
121,2,Fladgate Drive,0,565,All,0,0.2,0.4,0.7,1,1.4,1.9,2.6,3.4,4.5,5.9,7.7,9.9,12.5,15.7,19.5
122,15,Fendall Close,736,814,All,19.9,24.3,29.3,34.6,39.7,44.5,49,53.3,57.3,61.1,64.6,67.8,70.8,73.5,76,78.4
123,20,Burkes Creek Road,21,520,All,19,24.2,30.8,38.7,46.2,53,59.3,65,70.2,74.8,78.8,82.4,85.7,88.7,91.2,93.5
124,37,Freemason Avenue,149,172,All,0,0,0,0,0,0,0,0,0,0,1,1.1,1.2,1.3,1.4,1.5
125,8,Tarras Road,86,120,All,0,0,0,0,0,1,1.1,1.3,1.4,1.6,1.7,1.9,2.1,2.4,2.8,3.1
126,19,Elm Close,82,101,All,0,0.1,0.3,0.5,0.7,0.9,1.2,1.5,2,2.5,3.2,3.9,4.8,5.9,7.3,8.9
127,9339,Weston Way,1589,1999,All,0,0.2,0.5,0.9,1.3,1.9,2.7,3.8,5.3,7.3,9.8,13,17,21.9,27.7,34.1
128,6,Croatia Avenue,42,76,All,0,0.1,0.2,0.4,0.5,0.7,0.8,1,1.2,1.5,1.8,2.2,2.6,3.1,3.6,4.2
129,917,Port Street East,396,874,All,0,0.1,0.2,0.3,0.5,0.7,0.8,1,1.2,1.5,1.8,2.1,2.6,3.1,3.6,4.2
130,20,Burkes Creek Road,21,520,All,0,0.2,0.5,0.9,1.3,1.9,2.7,3.8,5.3,7.3,9.8,13,17,21.9,27.7,34.1
131,19,Elm Close,0,82,All,0,0,1,1.1,1.3,1.5,1.6,1.9,2.1,2.4,2.7,3.1,3.6,4.2,4.9,5.6
132,917,Port Street East,2120,2350,All,0,0.1,0.2,0.3,0.5,0.6,0.8,0.9,1.1,1.3,1.6,1.9,2.3,2.7,3.2,3.7
133,8,Tarras Road,86,120,All,0,0,0,0,1,1.1,1.2,1.4,1.6,1.7,1.9,2.1,2.4,2.7,3.1,3.6
134,32,Karearea Lane,820,1262,All,0,0,1,1.1,1.2,1.3,1.4,1.5,1.7,1.8,2,2.2,2.4,2.6,2.9,3.2
135,32,Karearea Lane,0,56,All,0,0.1,0.2,0.3,0.5,0.7,0.8,1,1.2,1.5,1.8,2.1,2.6,3,3.6,4.2
136,9339,Weston Way,1051,1219,All,0,0.3,0.6,1,1.5,2.2,3.3,4.6,6.5,9.1,12.4,16.5,21.8,28.1,35,41.4
137,18,Monaghan Way,0,80,All,0,0,0,0,0,0,1,1.1,1.2,1.3,1.4,1.6,1.7,1.9,2,2.2
138,44,Dickins Lane,474,1091,All,0,0,0,0,0,0,0,0,1,1.1,1.3,1.5,1.7,1.9,2.1,2.5
139,2,Fladgate Drive,0,565,All,0,0.1,0.3,0.4,0.6,0.8,1,1.2,1.6,2,2.4,3,3.6,4.3,5.1,6.2
140,20,Burkes Creek Road,21,520,All,19.7,25.2,32.2,40.2,47.7,54.5,60.7,66.4,71.5,75.9,79.9,83.5,86.7,89.5,92,94.1
141,32,Karearea Lane,820,1262,All,0,1,1.1,1.2,1.3,1.5,1.6,1.8,2,2.1,2.4,2.6,3,3.3,3.7,4.2
142,9339,Weston Way,3398,3457,All,0,0.1,0.3,0.4,0.6,0.8,1.1,1.3,1.6,2.1,2.6,3.1,3.8,4.6,5.5,6.7
143,27,Gallop Lane,0,116,All,0,0.1,0.2,0.4,0.5,0.7,0.9,1.1,1.4,1.7,2.1,2.6,3.1,3.7,4.3,5.1
144,41,Huamanu Street,116,134,All,11.2,13.4,16.2,19.7,24.1,29.5,35.8,42.3,48.3,53.9,59.2,64,68.4,72.5,76.1,79.4
145,1092,Bronte Road East,156,183,All,0,0.1,0.2,0.3,0.5,0.6,0.8,1,1.2,1.4,1.7,2,2.4,2.9,3.4,3.9
