elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053
57,22,Sir John McKenzie Drive,0,530,All,1531,2043,4042,4473,4891,5312,5742,6187,6661,7161,7688,8240,8820,9434,10093,10799,11549,12342,13178,14058,14985,15963,16992,18085,19243,20466,21751,23091,24488,25945,27465
58,23,Apple Orchard Lane,0,185,All,910,1822,2079,2283,2468,2644,2817,2988,3164,3345,3531,3723,3923,4133,4352,4583,4825,5077,5339,5609,5888,6176,6480,6798,7131,7476,7835,8206,8585,8974,9372
59,974,Railway Terrace East,0,730,All,1367,2010,2131,2258,2391,4553,4914,5272,5641,6027,6435,6863,7315,7789,8287,8809,9361,9952,10582,11253,11963,12713,13504,14337,15216,16141,17112,18138,19224,20372,21575
60,24,George Noble Road,0,272,All,5013,6735,13295,14675,16010,17352,18728,20196,21744,23368,25067,26843,28731,30743,32893,35175,37588,40141,42844,45693,48690,51837,55125,58560,62163,65940,69895,74032,78357,82876,87595
61,24,George Noble Road,272,286,All,3706,3965,4235,4516,4808,5113,7566,8078,8618,9185,17594,19107,20618,22203,23876,25639,27496,29447,31513,33711,36036,38487,41101,43880,46842,49984,53304,56804,60487,64327,68315
62,25,Founders Lane,0,597,All,2363,2686,3016,3354,3703,4063,4435,6717,7324,7963,8633,9335,10070,10846,17067,22664,24860,27080,29378,31811,34381,37089,39938,42931,46092,49430,52992,56782,60800,65021,69430
63,26,Stud Road,0,205,All,1773,2408,2670,2914,5680,6255,6831,7439,8077,8747,9448,10182,10963,11792,12665,13592,14578,15627,16741,17921,19167,20478,21852,23279,24765,26329,27976,29706,31523,33426,35419
64,27,Gallop Lane,0,116,All,2824,3756,5081,8181,8937,9701,10485,11296,12149,13054,14010,15014,16068,17173,18344,19604,20950,22379,23891,25485,27163,28930,30794,32755,34836,37042,39372,41828,44395,47071,49863
65,27,Gallop Lane,116,136,All,2341,2514,2695,2884,3080,3284,3497,3719,3950,4191,4442,10012,10833,11670,12542,13454,14409,15411,16462,17574,18757,20010,21333,22744,24248,25845,27555,29377,31309,33349,35499
66,7056,Dawick Street,0,78,All,1065,1414,1913,3080,3364,3651,3946,4251,4570,4909,5268,5645,6040,6455,6895,7365,7869,8404,8971,9569,10198,10860,11558,12293,13073,13900,14774,15696,16665,17675,18728
67,7056,Dawick Street,78,88,All,1407,1517,1632,1754,1881,2014,2154,2300,2454,2618,2791,4477,4838,5210,5599,6010,6445,6903,7386,7894,8428,8990,9582,10212,10883,11595,12348,13143,13973,14841,15747
68,28,Stirrup Lane,0,261,All,1569,1891,3673,4041,4415,4803,5211,5646,6109,6598,7115,7661,8246,8869,9536,10247,11001,11804,12654,13553,14500,15495,16528,17612,18753,19952,21210,22529,23910,25356,26868
69,29,Riroriro Road,0,122,All,1307,1575,2088,3340,3641,3955,4282,4626,4989,5374,5783,6216,6672,7153,7665,8217,8807,9436,10102,10807,11550,12335,13165,14039,14968,15954,16997,18098,19247,20449,21704
70,29,Riroriro Road,122,139,All,1943,2061,2185,2313,2447,2587,2733,7230,7823,8416,9028,9665,10330,11027,11756,12527,13346,14212,15125,16099,17135,18236,19411,20664,21991,23393,24870,26423,28054,29788,31631
71,30,Curly McLeod Way,0,69,All,987,1720,1989,2220,2439,2655,2873,3098,3330,3576,3836,4108,4395,4699,5019,5356,5713,6093,6494,6917,7362,7828,8319,8839,9389,9967,10575,11214,11884,12587,13319
72,30,Curly McLeod Way,69,82,All,1633,2615,2884,3106,3311,3509,3705,3901,4099,4301,4506,4716,4937,5167,5408,5657,5912,6174,6443,6719,7002,7292,7595,7911,8239,8578,8928,9289,9661,10043,10437
73,32,Karearea Lane,0,56,All,2109,2893,3207,3480,3739,3998,4262,4533,4812,5099,5395,5700,6019,6353,6703,7066,7449,7850,8270,8709,9166,9642,10139,10661,11206,11775,12367,12985,13630,14302,15001
74,32,Karearea Lane,84,154,All,2537,1574,1629,1684,1742,1801,1862,1924,1988,2054,2122,2192,2263,2337,3361,3488,3619,3754,3893,7782,8117,8466,8833,9220,9626,10050,10491,10949,11423,11917,12438
75,32,Karearea Lane,154,820,All,1834,1861,1931,2002,2076,2152,2230,2311,2394,2479,2567,2658,2751,2847,4103,4268,5851,8920,9340,9778,10234,10707,11209,11737,12290,12871,13479,14116,14788,15504,16260
76,32,Karearea Lane,820,1262,All,1517,1615,2393,2552,4890,5313,5737,6173,6627,7100,7596,8115,8664,9243,9855,10502,11192,11927,12707,13531,14404,15330,16312,17348,18440,19592,20812,22105,23472,24917,26442
77,33,Okoare Lane,0,58,All,1357,1452,1550,2303,2464,2634,2813,3000,5750,6247,6746,7264,7809,8384,8989,9625,10294,10998,11746,12539,13388,14293,15253,16268,17342,18478,19677,20939,22265,23662,25143
78,35,Leicester Place,0,660,All,2140,2538,2938,3344,3758,5829,6494,7191,7920,8683,9488,10349,11261,17870,23902,26427,29007,31691,34497,37456,40574,43855,47304,50897,54646,58598,62761,67141,71743,76572,81636
79,36,Paneika Lane,0,370,All,826,958,1092,1229,1369,1513,1662,1817,2217,2418,2629,2849,3081,3323,6437,7070,7716,8389,9096,9838,10627,11466,12353,13288,14272,15310,16421,17606,18865,20198,21607
80,36,Paneika Lane,370,391,All,748,1563,1838,2078,2310,2542,2778,3027,3290,3565,3852,4153,4476,4823,5194,5587,6002,6438,6898,7384,7895,8434,9006,9608,10236,10893,11578,12293,13040,13820,14634
81,36,Paneika Lane,391,520,All,2266,2501,2744,2996,3549,3864,4195,4543,4907,5289,10233,11229,12250,13315,14433,15607,16848,18169,19569,21047,22605,24255,26023,27908,29909,32027,34263,36610,39054,41604,44266
82,37,Freemason Avenue,0,149,All,2462,5009,5788,6440,7050,7650,8251,8861,9501,10172,10870,11598,12369,13185,14054,14979,15956,16983,18060,19187,20367,21607,22923,24316,25784,27326,28942,30617,32356,34163,36041
83,37,Freemason Avenue,149,172,All,1628,1770,1918,2071,2231,2396,2569,2748,2935,3130,4643,4958,5287,10133,11005,11880,12781,13719,14697,15721,16801,17942,19146,20416,21755,23176,24690,26296,27997,29809,31730
84,37,Freemason Avenue,172,362,All,6655,13867,16048,17877,19593,21280,23045,24872,26755,28698,30748,32922,35240,37689,40273,43003,45872,48876,52014,55232,58549,62016,65648,69447,73415,77553,81866,86358,91034,95902,100988
85,38,Tyler Place,0,279,All,1940,3490,4048,4523,4975,5422,5879,6360,6866,7395,7946,8528,9153,9817,10518,11254,12028,12847,13709,14616,15567,16561,17597,18676,19801,20974,22196,23471,24802,26189,27637
86,38,Tyler Place,279,322,All,2470,4260,4839,5310,5741,6153,6565,6989,7422,7864,8314,8781,9280,9804,10350,10917,11505,12117,12750,13405,14080,14774,15486,16217,16969,17743,18539,19358,20200,21066,21957
87,38,Tyler Place,322,334,All,4614,4892,5182,7640,8112,12896,13873,14883,15935,17034,18185,19390,20654,21993,23408,24900,26480,28163,29954,31852,33858,35987,38245,40634,43154,45808,48606,51567,54703,58017,61522
88,38,Tyler Place,334,389,All,7640,15680,18022,19944,21720,23442,25182,26990,28857,30779,32758,34829,37062,39433,41926,44537,47273,50144,53145,56274,59532,62921,66446,70112,73923,77883,81997,86268,90701,95302,100082
